"","SES_bs","SES_hw","SES_ew","SES_al","SES_tl","SES_disp_0","SES_disp_1","SES_disp_2","SES_activity_0","SES_activity_1","SES_activity_2","SES_bsor","SES_bsim","SES_bsne","SES_fbsor","SES_fbsim","SES_fbsne","SES_falpha","trmt","site"
"13",1.26895934447088,-1.86969636125111,-0.846684852977778,0.549098746677969,0.143066825291007,0.570163979988033,-1.22031171374282,0.476057527471073,0.745553394630594,1.57551582055331,-1.18600153090353,-0.504803808760825,-0.500538818384183,0.476710070956555,1.49765986515153,1.4531507593061,-0.803557810832802,-1.19365573788468,"OF","Hinckley"
"14",-0.741341470169833,-0.8139524420658,0.00519518552254738,1.07552107543621,-0.472025395835359,0.024143365153049,-1.01960096232056,0.767444054769409,1.36332756538143,-0.447050327976497,-1.01396039763565,1.52052079700432,1.45690887092153,-1.17091304525801,1.65135072518084,1.74569600293558,-0.692231859252883,-1.74240237842203,"OF","North Chagrin"
"15",0.313274128768626,-1.08325558980034,-1.01041142035874,-0.563889269122698,0.855257120701662,-0.304396712386048,0.0544432990897572,0.228001422335287,0.584457056473523,-0.51264854008659,0.0409147033269335,1.91961346589111,1.968860848153,-2.07380677299627,1.086913664011,-1.64765064998212,3.88068359194762,0.363894321285454,"OF","South Chagrin"
"16",0.151789413790958,0.600548145686751,0.815940171654959,0.51602447032367,0.163388734165804,-1.01562776962483,-0.883094487873037,1.50927157557769,0.079475379401214,-0.376225767251278,0.51078149707352,-1.0149306103291,-1.0819776087135,1.27444624632121,0.584497728200058,1.10726325322441,-0.89506389744517,-0.640946768362026,"OF","WJ Greenfield"
"17",0.231932146742979,0.0545983682014927,-0.964781826875444,-1.04490069844071,-0.197092839284689,-0.876443207599555,-0.754844150324479,1.28924318722804,-1.69071787642879,-0.312894749744228,2.57170847696313,-1.75557974886155,-1.23763207711106,-0.169765484511716,1.05852929927076,1.78126106409972,-0.936454389300758,-0.109132234184084,"PP","Buckeye"
"18",0.439877300883375,0.590741669256083,-1.56081251460281,-0.982318627299932,-0.222272143367047,-1.02011839915478,-0.905894040081212,1.57533768042478,-1.21129104680606,-0.364083686668751,2.02478902528234,-1.24040691638998,-0.985723421464008,-0.0440577787552978,0.667091274393547,1.18781482724753,-0.931950611869052,-0.797676100112791,"PP","Central"
"19",-0.156533383068545,0.0916939535280064,-1.52622106784452,-0.176301480672151,-0.315962148618248,-0.873635043317085,0.824030779443487,0.119800365997675,1.09315693027761,-0.355226220630145,-0.789833392662895,-0.409312452248772,-0.0265612361860317,-0.93766994347379,-0.128394658266887,0.667896319571144,-0.982244033122651,-0.0766547399967071,"PP","Detroit Shoreway"
"20",-0.142311263694819,-0.198454451426792,-1.8696171644942,-0.105313270248336,-0.165506487761609,-0.873666902316547,-0.768270865905025,1.3283211376038,-0.276128539091034,-0.314342285817601,0.870736459703521,-0.524320706020802,-0.178110558831342,-0.704512542794242,-0.0802719543522622,0.65832115967246,-0.896567498802349,-0.42985957811511,"PP","Fairfax"
"21",-0.925701877671875,0.0280329701495449,-1.07381728272478,-1.53671793532714,-1.32470496279909,-0.885846165283529,0.939912771101249,0.0715758550708546,-0.302477243080519,-0.344423719590715,0.910120200931274,0.744079070585606,1.06259547298317,-1.80554243304563,0.322631846805093,1.96140564874847,-1.95420693097687,0.290654490639115,"PP","Glenville"
"22",1.1965293690236,0.0679104606308878,-1.36722313355628,-1.46019477644013,-0.34263633745751,0.012660586665901,-1.00365061384967,0.747437568999084,0.335666522891184,-0.432891612044149,0.30472301316786,-0.348921184043078,-0.32262197602314,0.216021181659483,0.173627037605684,-0.355980740138354,0.960807482110112,-0.435073137965627,"PP","Hough"
"23",0.0689826176045064,0.395115066766637,-0.724177182084005,-1.69301127491161,-0.0529614193690986,-1.03552337291283,-0.908141195252528,1.5232119386158,-2.33993364834935,-0.384783114678823,3.32765820303012,-1.30290030926232,-1.01401315754311,-0.119557906253024,1.4588231880269,2.59137478905424,-1.89221291410417,-0.88662324705082,"PP","Slavic Village"
"24",0.2883764231763,-0.420929365737688,-0.617683617013635,0.20031886841319,0.334069652784934,-0.861843736240212,-0.746862161335944,1.2846779258834,-0.245121491511639,-0.340956887802155,0.834910009002949,-1.57215446049988,-1.16185617361085,0.0415711744065448,-0.388930196697512,0.172281318872464,-0.621380511183343,-0.423912214267896,"PP","Tremont"
"40",-0.214409058767915,-0.0226356807787061,-1.4095753659282,-0.95130573267906,-0.673007144939256,-0.285771229437948,-1.12003340641165,1.07086970282755,-1.45132091087452,-0.474798983375293,1.32229596957956,-0.860158895098478,-1.11033776567891,1.87881983110724,1.38370222352376,0.799214472840534,0.244394182392509,-0.89397789149002,"VL","Buckeye"
"41",1.51842007657454,0.666479551066096,-2.14555387626445,-1.02929215068823,-1.0101724129066,-0.906124600303158,-0.747105960933089,1.35862251059761,1.017565330206,-0.346237322487372,-0.73931539459629,-1.63631388075596,-1.07108429335831,-0.438411602653219,0.00588844104827565,0.511153579022539,-0.584691774907332,-0.52216239778542,"VL","Central"
"42",1.1269976160636,0.570022613416215,-1.80891219976308,-1.27901548131378,-0.776800104487731,-1.04619417174697,-0.90781404013604,1.57716991851684,0.055266808255759,-0.406851843104924,-0.929339805526855,-1.25488883623065,-0.900919088862728,-0.531014342959397,0.459802422641884,0.778203177077927,-0.550670735649465,-0.866317393817515,"VL","Detroit Shoreway"
"43",1.74070950165258,0.973930159031065,-1.8105404227365,-1.41983267987319,-0.431862181944696,-1.09782836148306,-0.879513643337629,1.58419618902083,0.0536233026933076,-0.389034163902045,-0.888818134661746,-0.756860248113046,-0.418473173441299,-0.865991422915544,1.21333364849571,1.60473200020686,-0.777129684309512,-0.873166972249824,"VL","Fairfax"
"44",0.520992434299866,0.781322190188276,-1.16258610542358,-2.07968374860868,0.00978796899248906,-1.02493932940389,-0.852839361080713,1.46793899157361,-1.03126239789628,-0.425215971837809,0.493128834357273,1.20913749260629,1.45240599318686,-2.28000109499765,0.705513423183707,1.38321246460368,-1.08666803858074,-1.66275764719698,"VL","Glenville"
"45",0.623538146263732,0.627574551665658,-1.30152408569015,-1.75553338841044,-0.596119630750856,-0.92046041243122,-0.786077441770386,1.39172886997728,-0.267999859143504,-0.318405892156686,0.819001758884794,-0.0272216813391676,0.328012530320919,-1.22046399926133,0.745066228055048,0.795750524234766,-0.123791604164951,-1.53873856182924,"VL","Hough"
"46",1.52079226245114,1.32646847241873,-1.62804400106633,-1.13234411223196,-0.870336798276881,-0.886076256201692,-0.725371059424076,1.26554962194885,-0.260053844770554,-0.32408740532105,0.837351999243031,-1.90926587676503,-1.38308690466583,-0.0737685163739351,0.744052474644676,1.95447143856208,-1.48460895761249,0.70221077544339,"VL","Slavic Village"
"47",1.63247601777018,1.18086455625176,-1.96844469432328,-1.87164495508169,0.865754415702889,-1.23412852560879,-0.999596800097067,1.85422863197075,0.35105223981272,-0.449411957880018,0.299805465614804,-1.01544614591816,-0.96435588570587,0.742747974580518,2.64328111749268,3.31981725399032,-2.16365723863632,0.290933488304696,"VL","Tremont"
